861	Natalitet, znaju li oni nešto od toga. Mlad radni čovjek uplaćuje mirovinu svom djedu. Minimum je 3 radnika jedna mirovina, a u Hrvatskoj je to trenutno 1.1 zaposleni jedna mirovina, a kad pederi stignu do mirovine biti će, ajme meni. Oni nisu nikome od koristi, a bezobrazni i prljavi su.	Background offensive	Offensive	Topic	lgbt
862	Vidimo kako to radi desnica i crkva . Sa 4 milijuna, padošmo na 3 :-D :-D :-D :-D :-D glupsone nedojebeni. Jesu za to pederi krivi ????	Other offensive	Offensive	Commenter	lgbt
863	Bolesni u glavu ljudi mrze druge ljude jer su drukčiji..	Other offensive	Offensive	Other	lgbt
864	Štef Z e da ti vidiš mog pedera.... seljaćo primitivna - pljuc	Other offensive	Offensive	Commenter	lgbt
865	peskiri	Background offensive	Offensive	Topic	lgbt
866	Sprdacine mrtve ogavne	Background offensive	Offensive	Topic	lgbt
867	Ma vidiš na profilu da ima 100 godina i da je 1000000km od Lijepe naše	Other offensive	Offensive	Commenter	lgbt
868	dobroe pa mi rvacke seljacine smo 174 puta bolji... jeld? ehh dude you make suicide sound like a life goal	Other offensive	Offensive	Commenter	lgbt
869	"smatram da su preliberalni za moj ukus, ne omalovazavam niti jednu vjersku-konfesionalnu skupinu, ali ovakve ""istupe"" ne podrzavam"	Background offensive	Offensive	No target	lgbt
870	ajme koliko primitivaca još u cro ima! wow :p čak su i ljuti hahaha ma daj!! a Plenki vas ne ljuti!? mater glupu. Strašno :(	Other offensive	Offensive	Other	lgbt
871	To je jedino sto znate..zaostali narode,samo bi ubijali..	Other offensive	Offensive	Other	lgbt
872	Ajd piši ti da nešto zaradiš	Acceptable speech	Acceptable	No target	lgbt
873	Misliš da stvarno seksualna orijentacija ima veze sa odgojem?	Acceptable speech	Acceptable	No target	lgbt
874	Pazi slazem se da nasa drzava ima poprilicnih problema, ali o tim problemima se pise non stop. Problem ljudskih prava gay osoba je presucivan sve do zadnjih deset dana, a nije mali problem. A sto se tice gradjana koji ce posegnuti za kamenom te bi trebalo malo educirat, prvenstveno da osvijeste neke pojmove, a onda da se nauce toleranciji.	Acceptable speech	Acceptable	No target	lgbt
875	Tosu svi pederi	Background offensive	Offensive	Topic	lgbt
876	Zbog ceg?	Background offensive	Offensive	Topic	lgbt
877	EU pencilin za homofobe :)	Acceptable speech	Acceptable	No target	lgbt
878	"Haahah vrh ovi komentari od ""katolika"""	Other offensive	Offensive	Commenter	lgbt
879	*jedite	Acceptable speech	Acceptable	No target	lgbt
880	Bane Sta je seljo? I ti bi se pridruzio, al te strah priznat da si gay? :)	Other offensive	Offensive	Commenter	lgbt
881	Mirna 😂😂	Acceptable speech	Acceptable	No target	lgbt
882	Šta nam namećete te bolesne ljude, ogavno!	Background offensive	Offensive	Topic	lgbt
883	sramno, ma sta reci, sramin se vire koju su mi caca i mater dali..nek crknu svecenici skupa s njima..	Background offensive	Offensive	Topic	lgbt
884	Virtuelni Prijatelj to što ste tu napisali ili ste krivo informirani ili ste sami izmislili - ali je absolutno neistinito!	Acceptable speech	Acceptable	No target	lgbt
885	prije bih rekla svojom hladnocom 😅😅😅😅😅	Acceptable speech	Acceptable	No target	lgbt
886	Nika...trubis o licemjerju a tebi puna usta istog. Nemam nista protiv istospolnih zajednica, tko voli nek izvoli, al da takvi odgajaju tudju djecu je prilicno sebicno. Jer, tko djecu pita dal zele biti dio takve neprirodne zajednice, tko djecu pita dal zele i majku i oca? I kakva ti je to konstatacija da heteroseksualni odbacuju svoju djecu? Mislim, ono, vrh licemjerstva....pa mislis da su gay parovi idealni? Ili bar bolji u u razmjeru s normalnim? E, vidis, nisu...ovakvi nasrtaji na nas normalne kao sto tu sad radis su dokaz da u ovom lgtb trendu nesto jako ne stima.	Background offensive	Offensive	Topic	lgbt
887	TKO SMO MI DA IM SUDIMOOO	Acceptable speech	Acceptable	No target	lgbt
888	Prodajem drva !!!	Acceptable speech	Acceptable	No target	lgbt
889	Ma jebem ih sve	Background offensive	Offensive	Topic	lgbt
890	Pa upravo ja i jesam za argumentiranu raspravu. Napisao si tvrdnju koju dva puta nisi potkrijepio dokazima. Znači da si lagao. Pokazao si emocionalnu nestabilnost i neinteligenciju sa laganjem i drugim komentarom koji nema veze sa mozgom. I apsolutno nema nikakve uvrede u mojim riječima. Da li si neinteligentan? Jesi, i to si pokazao. Da li imaš četverokutnu glavu? Imaš, vidi se na slikama. Da li si vrlo vjerojatni plod incesta? Da, zapravo gotovo sigurno budući da sva istraživanja pokazuju da sex između bližih rođaka dovodi do raznih poremećaja i niže inteligencije. Ti si nažalost očiti primjer toga. A što se tiče tvog nespretno postavljenog pitanja koje se tiče moje reakcije, ah gle možda nije rješenje objašnjavati glupim ljudima da su glupi jer nema smisla, ali isto kao dok hodam parkom i vidim dijete da jede pseće govno ja ću ga zaustaviti. Makar nije moje dijete i možda mu zbilja neće ništa biti osim što će mu opako smrditi iz usta.	Other offensive	Offensive	Commenter	lgbt
891	gdje sad general Rojs sa bagerom	Background violence	Acceptable	Topic	lgbt
892	"@franjo i mislila sam da je neznam shvatit bibliju...to mi se uvjek desi kad god pitam nekog nekaj u vezi biblije onda mi vele: mah ti nisi vjernik ti sve doslovno shvacas i tesko je to tebi objasnit -.- @sonja ja ti na fejsu odem na jutarnji jer znam da tam ima najvise ""vjernika"" rvata i doboljuba i onda uzivam u njihovim komentarima kad mi je dosadno..."	Other offensive	Offensive	No target	lgbt
893	http://croative.net/?p=34979	Acceptable speech	Acceptable	No target	lgbt
894	Kaj vriste kaj im je zlo ....katastrofa	Background offensive	Offensive	Topic	lgbt
895	da pa normalno je da tjete u skoli kaze da ima dva tate ili dvije mama pa da ih nekad uhvati da polnubcd izmjenjuju i uce to djete da je to sasvim normalno i budu uzor tom djetetu i pune mu glavu kojekakvim glupostima	Background offensive	Offensive	Topic	lgbt
896	Ja bih na teferic kraj Vrbasa, pa ko koga. Lol	Acceptable speech	Acceptable	No target	lgbt
897	Cega se pametan stidi budala se ponosi	Background offensive	Offensive	Topic	lgbt
898	Ovaj svije je totalno u kurcu!!!	Background offensive	Offensive	Topic	lgbt
899	"Pa evo ovako. Slažem se da je pedera i lezbača bilo i prije Isusa, u Isusovo vrijeme, a ima ih i u 21. stoljeću...Kažeš, njihov izbor i imaju pravo odlučivat koga će viljet....Bogu Jahvi se gade takvi ""parovi"" te će oni biti uništeni jer nije stvorio u Rajskom vratu Adama i Stevu već Adama i Evu. Dakle, ""Muško i žesnko, stvori ih""! Isto tako, u Bibliji ne piše da će muž prijanjat uz muža, niti žena uz ženu, nego će ""Muž prijanjat uz ženu svoju""!!!!! Dakle, ja se nemam što ponositi geyevima i lezbijkama. Takve osobe nisu normalne već imaju neki poremećaj u glavi. Martina Paradžik....."	Background offensive	Offensive	Topic	lgbt
900	Tko je homofob mater vam jebem bolesnu	Background offensive	Offensive	Topic	lgbt
901	Sad vas sve ne suzavcem pomest kao bljesku .	Background violence	Acceptable	Topic	lgbt
902	meni je to bolesno a možda sam ja zaostala	Background offensive	Offensive	Topic	lgbt
903	"sirite sa svojim tatama ""ljubav"". mater vam poganu"	Background offensive	Offensive	Topic	lgbt
904	Drolja te okotila jednostavno ;-)	Other offensive	Offensive	Commenter	lgbt
905	Ma tu se ne zna ko je primarius a ko zadaje	Background offensive	Offensive	No target	lgbt
906	Pa u tom je stvar da hhaha	Acceptable speech	Acceptable	No target	lgbt
907	Vinka gdj si jesi li ziva	Acceptable speech	Acceptable	No target	lgbt
908	šta doživi beli zagreb grad	Acceptable speech	Acceptable	No target	lgbt
909	A čemu taj PRIDE ! Kao nemaju prava ? Kakva extra prava ? Klošari i klošarice. Da sam sa djetetom tu, jebo bi im majku !!!	Background offensive	Offensive	Topic	lgbt
910	sve ide protiv prirode ,al če ona bez milosti pokazat, svoje,prirodne nedordirljiva stanja,,nedodirljivosti i nemiješanja,, tko opči u takva stanja,od prirode mora da se sklanja ona če jednom popravit svoja čula tako da se ne miješaju u moralu ,,,sluha,,,	Background offensive	Offensive	Topic	lgbt
911	Hahahaha ne znam ja tko nosi roze majice :P	Acceptable speech	Acceptable	No target	lgbt
912	To je demokratija. Bez gej parade nema demokratskog drustva. Nwo.	Acceptable speech	Acceptable	No target	lgbt
913	Sodoma i Gomora	Background offensive	Offensive	Topic	lgbt
914	Pa makar i mene uzeo!!!!	Acceptable speech	Acceptable	No target	lgbt
915	"Ne nego ću mu reći da ne osuđuje druge, objasnit ću mu homoseksualnost, neću se postaviti zatucano kao većina naroda, da on ima pravo zaljubiti se u muškarca ili ženu ako se tako osjeća. Homoseksualnost vuče korijene iz antičke Grčke i onda se u neka doba crkva upetljala u sve i proglasila to nenormalnim. Kao što je crkva rekla isto tako onaj tko se pere da je grešnik i da pokušava oprati svoje grijehe pa je to dovelo do kuge i raznih bolesti. Nije ni čudo da sve više mladih odlazi iz zemlje kad postoje još uvijek ljudi koji ne vjeruju u evoluciju i misle da je čovječanstvo ""Bog"" stvorio i da smo svi potomci Adama i Eve."	Other offensive	Offensive	No target	lgbt
916	Spodobe...fuj	Background offensive	Offensive	Topic	lgbt
917	Ana Ana Kakva sitna dusa moras biti da te smeta kako netko naziva svoju zajednicu... a sto se tice odgoja i usvajanja djece, ovih dana smo imali dva uzasna primjera ... u oba slucaja su bile ukljucene majke, nazalost... mislim da je bitna osobnost roditelja&odgajatelja, a ne spolna opredijeljenost ...	Other offensive	Offensive	Commenter	lgbt
918	Kreteni od pamti vijeka...	Other offensive	Offensive	Other	lgbt
919	kada fali katoličkih bosanđerosa jave se muslimanski,vidi se kakvi ste vjernici kad ste se međusobno poubijat htjeli za novac moć i zemlju	Background offensive	Offensive	Other	lgbt
920	Nažalost, po komentarima se vidi da se nismo makli od regiona. 500 godina je Hrvatska davala vrhunske intelektualce, znanstvenike, umjetnike. A danas? Markićke, Hasanbegoviće i njima slične. A za to su krivi isključivo Balkanjerosi koji im se dive. Prestanite nas vraćat u regione, jednoumlje i primitivizam kojeg po civiliziranoj Europi nema. Live and let live. #samoljubav	Other offensive	Offensive	Other	lgbt
921	ignoriraj ih jer najveći fašisti su ovi današnji gey fey letači koji glume da su ugroženi a ustvari traže svoje nove žrtve koje će poučiti svojoj bolesti i time širit svoj krug zaraženih.	Background offensive	Offensive	Topic	lgbt
922	...treba pazit znaju po dvojca otet curu, jedan drži a😂😂 drugi joj pravi frizuru..	Background offensive	Offensive	Topic	lgbt
923	koga zanima tako nešto	Acceptable speech	Acceptable	No target	lgbt
924	Fuj gamad	Background offensive	Offensive	Topic	lgbt
925	Bravo Nikola :-) neka budu različiti sa svojim parama	Background offensive	Offensive	Topic	lgbt
926	Pa nedavno je bio slucaj onog lika (nekako je povezan sa crkvom) iz Zagreba sto je seksualno zlostavljao svoje pse. Religije=opijum za mase, samo primitivni glupani vjeruju u boga vatre, vode, vjetra, pi--e materine vise. Dobrodosli u prokleti 21-i vijek majmuni retardirani, ostavite se zlatnih teladi, idola, Allaha, Jahvi, Buda, Govana i slicnog. Oko vas gladuju ljudi, a drkadzija sa zlatnim krizom propovjeda kako treba asketski zivjeti. Popove treba raskomadati i nahraniti zivotinje u azilu, iako je malo okrutno nevine zivotinje hraniti retardiranim govnima.	Other offensive	Offensive	Other	lgbt
927	Neznaju ni hodat a oni ce na pride ahhahahah	Background offensive	Offensive	Topic	lgbt
928	Isus i Majka Marija će pobijediti	Acceptable speech	Acceptable	No target	lgbt
929	Di je uskrsnuće od starih Egipcana?	Acceptable speech	Acceptable	No target	lgbt
930	spavas li mirno mateju matičeviću	Acceptable speech	Acceptable	No target	lgbt
931	Manje sugurno nego ova ;)	Acceptable speech	Acceptable	No target	lgbt
932	Nemam ništa protiv homoseksualaca. Neka se ljudi vole i za razliku od parova koji su zajedno iz interesa homoseskualci su defnitivno normalni (ako ćemo razgovarati o normalnome). Parade nisu nešto što podržavam, ali ako se nekome paradira ja tu ne mogu ništa. Mislim da to nije isto kao prosvjed ljudi kojima je sama egzistencija došla u pitanje (jer primjećujem da neki izjednačavaju i to). Na isti način ne podržavam ni ovaj cirkus s papom ni išta slično (ali opet, ako je nekome gušta pa neka to radi). Meni je bitno da kad odlazim autom na posao ne uletim u gužvu (a ako uletim postoji mogućnost da nabijem gas pa ti ometaj promet i drugi put).	Acceptable speech	Acceptable	No target	lgbt
933	voli u svoja 4 zida,a ne trovat ovaj napacen narod!	Background offensive	Offensive	Topic	lgbt
934	Volite se,vrag vam brani,ali u svoja četiri zida.vani je drugi zrak.ni ja ne paradiram a zakinuta sam u stotinu stvari	Background offensive	Offensive	Topic	lgbt
935	Volio bih jednog dana vidjeti ovoliko ljudi pred Saborom pa da se bore za obespravljene, za ovrsene, za pravnu drzavu,	Acceptable speech	Acceptable	No target	lgbt
936	Bez komentara! Nakaradno!	Background offensive	Offensive	Topic	lgbt
937	Elgebetizam i femiizam su poluge novog svjetskog poretka, sumut deje jedne države, rase, nacije, spola, religije, mozga. Služe redukciji stanovništva ii poticanju migracija i miješanja stannovištva, u cilju razaranja identiteta	Background offensive	Offensive	Topic	lgbt
938	Nisan ja pametnjaković nego san realan.	Acceptable speech	Acceptable	No target	lgbt
939	Hrvatska ocito ima agresivnu LGTB populaciju, ako niste s njima nece vam dati argumente, dati ce vam uvrede, a ovo hedonisticko paradiranje ce placat isti oni koji rade u drzavi koja se raspada, a to bi se trebalo ticat svih jer po svakoj logici bar 50posto Vas nema zaposlenje, samo kazem 😜	Background offensive	Offensive	Topic	lgbt
940	da je znala da ce joj sin bit gay msm da ga ne bi ni rodila	Background offensive	Offensive	Topic	lgbt
941	88 seig Heil!	Background violence	Acceptable	Topic	lgbt
942	Gdje je sada torcida	Background violence	Acceptable	Topic	lgbt
943	svatko je sebi najljepši.. S takvim stavom nećeš je..t hahaha	Inappropriate	Acceptable	No target	lgbt
944	A ti si jedan od tih pedercina pa te kopka sto imas najobicnije ime koje su ti roditelji mogli naci?	Other offensive	Offensive	Commenter	lgbt
945	nije se jos upoznala s Gengoljagom pa je lezba :D	Background offensive	Offensive	Topic	lgbt
946	ne mogu se ženiti svi pravoslavni svećenici.Svi oni koji su vladike,patrijarsi,monasi se nisu ženili jer ne mogu ako žele bit na višem stupnju crkvene hijerarhije.Žene se samo oni koji stalno ostaju samo svećenici bez veće funkcije.Evo malo za informiranost.	Acceptable speech	Acceptable	No target	lgbt
947	Netreba nam vojsaka vise nit vojni rok,imamo tolko PEDERA da ce sve da izjebu ko nas napadne,jadna li nam majka	Background offensive	Offensive	Topic	lgbt
948	Ovi kao Srbi, uvijek jadni ugroženi , sjašite više .	Background offensive	Offensive	Topic	lgbt
949	Ja ne vjerujem, vi svi koji ovo branite spadate među onih 3000 ljudi koja je došla na pride... od 4000000 ljudi iz cijele RH... pa to nije ni 0,4%	Acceptable speech	Acceptable	No target	lgbt
950	Smrdljivi pederi	Background offensive	Offensive	Topic	lgbt
951	"A najbolje mi je ono ""Idi bre, pa se leći"" ili kad uplicu vjeru, pritom spominjajući ubijanje LGBT osoba, a da ne pricamo o tome koliko tih istih osoba koji pljuju po njima drkaju na 2 zenske u pornicu😉 Sad truth"	Other offensive	Offensive	Commenter	lgbt
952	Lmao	Acceptable speech	Acceptable	No target	lgbt
953	pa sta oni hoce da ostvare........gdje ide ovaj svijet......ovo totalno nije normalno.....pa ko im je dozvolio prosvjede....ko im je dozvolio pederluk u tom klubu...ko im je dao dozvolu za otvaranje kluba pederisanja.......ovo je sramota za sve	Background offensive	Offensive	Topic	lgbt
954	Oslobodi Bože.!	Acceptable speech	Acceptable	No target	lgbt
955	Ma kakvi. Govor iskompleksiranog seljacine.	Other offensive	Offensive	Commenter	lgbt
956	U stvari, užasno sam glup ispao. Ja sam mislio da se meni obraćaš. Sad ću za kaznu šutit sat vremena. Sorry Sara što sam tupast nekad.	Acceptable speech	Acceptable	No target	lgbt
957	Naravno. Nije rajčica nego paradajz.	Acceptable speech	Acceptable	No target	lgbt
958	Igor, Da znam da su protestanti krscani. Oni pripadaju pod domenu krscanske denominacije. Ali novinari pisu o svecenicima. Protestanti su pastori I oni nemaju sakrament svecenstva kao katolici. Trebao bi znati da kad se pise o svecenicima aludira se na katolicke svecenike.Protestanti su pastori. Kao takvi ne trebaju imati teoloski fakultet niti visu ili visoku naobrazbu,a poneki imaju zavrsenu tek osnovnu skolu. Znam I takve.Oni su bez sakramenata I euharistije. Izmedu katolika I protestanata prevelike su razlike I prije cemo se ujediniti mi katolici sa pravoslavcima.nego sa protestantima. Inace ja nemam religiju,.imam vjeru katolicku koju jako dobro poznajem. Izmedu vjere I religije velika je razlika. Trebao bi to znati. Pobrkao si kruske I jabuke. Ne znas sto su sekte, sto su religije niti sto je vjera	Other offensive	Offensive	Commenter	lgbt
